Formatted_Date,Referee,HomeTeam,AwayTeam,HY,AY,HR,AR,Yellow_Cards,Red_Cards
19-03-2005,B Knight,Tottenham,Man City,2,3,0,0,5,0
20-03-2005,M Riley,Birmingham,Aston Villa,3,3,0,0,6,0
20-03-2005,R Styles,Liverpool,Everton,1,4,1,0,5,1
20-03-2005,U Rennie,Middlesbrough,Southampton,0,0,0,0,0,0
02-04-2005,A Wiley,Arsenal,Norwich,1,0,0,0,1,0
02-04-2005,H Webb,Birmingham,Tottenham,0,1,0,0,1,0
02-04-2005,R Styles,Charlton,Man City,1,0,0,0,1,0
02-04-2005,S Dunn,Crystal Palace,Middlesbrough,0,4,0,0,4,0
02-04-2005,S Bennett,Liverpool,Bolton,1,3,0,0,4,0
02-04-2005,M Riley,Man United,Blackburn,3,2,0,0,5,0
02-04-2005,B Knight,Newcastle,Aston Villa,1,2,3,0,3,3
02-04-2005,M Halsey,Southampton,Chelsea,0,2,0,0,2,0
03-04-2005,M Clattenburg,Fulham,Portsmouth,3,3,0,0,6,0
03-04-2005,G Poll,West Brom,Everton,1,2,0,0,3,0
09-04-2005,N Barry,Blackburn,Southampton,2,1,0,0,3,0
09-04-2005,D Gallagher,Bolton,Fulham,0,2,0,1,2,1
09-04-2005,C Foy,Chelsea,Birmingham,2,2,0,0,4,0
09-04-2005,M Riley,Man City,Liverpool,1,1,0,0,2,0
09-04-2005,P Dowd,Middlesbrough,Arsenal,1,1,0,0,2,0
09-04-2005,H Webb,Norwich,Man United,2,2,0,0,4,0
09-04-2005,G Poll,Portsmouth,Charlton,1,3,0,0,4,0
10-04-2005,R Styles,Aston Villa,West Brom,1,2,1,1,3,2
10-04-2005,U Rennie,Everton,Crystal Palace,1,1,0,0,2,0
10-04-2005,S Bennett,Tottenham,Newcastle,2,2,0,0,4,0
16-04-2005,P Walton,Birmingham,Portsmouth,1,2,0,0,3,0
16-04-2005,A Wiley,Charlton,Bolton,0,1,0,0,1,0
16-04-2005,R Styles,Crystal Palace,Norwich,2,2,0,0,4,0
16-04-2005,N Barry,Fulham,Man City,0,1,0,0,1,0
16-04-2005,M Halsey,Liverpool,Tottenham,0,0,0,0,0,0
16-04-2005,A D'Urso,Southampton,Aston Villa,1,2,0,0,3,0
19-04-2005,M Clattenburg,Bolton,Southampton,2,0,0,0,2,0
19-04-2005,R Styles,Middlesbrough,Fulham,1,0,0,0,1,0
20-04-2005,B Knight,Aston Villa,Charlton,0,1,0,0,1,0
20-04-2005,P Walton,Blackburn,Crystal Palace,3,2,0,0,5,0
20-04-2005,S Bennett,Chelsea,Arsenal,1,3,0,0,4,0
20-04-2005,P Dowd,Everton,Man United,3,2,0,2,5,2
20-04-2005,M Atkinson,Man City,Birmingham,0,1,0,0,1,0
20-04-2005,A Marriner,Norwich,Newcastle,0,0,0,0,0,0
20-04-2005,H Webb,Portsmouth,Liverpool,1,0,0,0,1,0
20-04-2005,C Foy,Tottenham,West Brom,2,0,0,0,2,0
23-04-2005,U Rennie,Aston Villa,Bolton,0,2,0,0,2,0
23-04-2005,C Foy,Blackburn,Man City,0,0,0,0,0,0
23-04-2005,A Wiley,Chelsea,Fulham,1,1,0,0,2,0
23-04-2005,D Gallagher,Crystal Palace,Liverpool,2,5,0,0,7,0
23-04-2005,A D'Urso,Everton,Birmingham,2,3,0,0,5,0
23-04-2005,H Webb,Middlesbrough,West Brom,1,1,0,0,2,0
23-04-2005,M Atkinson,Norwich,Charlton,1,1,0,0,2,0
24-04-2005,N Barry,Man United,Newcastle,1,0,0,0,1,0
24-04-2005,S Dunn,Portsmouth,Southampton,2,1,0,0,3,0
25-04-2005,M Riley,Arsenal,Tottenham,0,4,0,0,4,0
26-04-2005,S Bennett,West Brom,Blackburn,3,4,0,0,7,0
27-04-2005,M Halsey,Newcastle,Middlesbrough,1,2,0,0,3,0
30-04-2005,B Knight,Birmingham,Blackburn,2,1,0,0,3,0
30-04-2005,S Dunn,Bolton,Chelsea,4,1,0,0,5,0
30-04-2005,S Bennett,Fulham,Everton,1,3,1,0,4,1
30-04-2005,P Dowd,Liverpool,Middlesbrough,2,3,0,0,5,0
30-04-2005,A Marriner,Man City,Portsmouth,0,1,0,0,1,0
30-04-2005,A Wiley,Newcastle,Crystal Palace,1,1,0,0,2,0
30-04-2005,G Poll,Southampton,Norwich,3,2,0,0,5,0
01-05-2005,D Gallagher,Charlton,Man United,0,2,1,0,2,1
01-05-2005,M Clattenburg,Tottenham,Aston Villa,1,2,0,0,3,0
02-05-2005,N Barry,West Brom,Arsenal,0,0,0,0,0,0
04-05-2005,G Poll,Fulham,Newcastle,1,1,0,0,2,0
07-05-2005,R Beeby,Aston Villa,Man City,1,1,0,0,2,0
07-05-2005,P Dowd,Blackburn,Fulham,2,2,1,1,4,2
07-05-2005,M Riley,Chelsea,Charlton,0,0,0,0,0,0
07-05-2005,H Webb,Crystal Palace,Southampton,3,1,1,1,4,2
07-05-2005,B Knight,Everton,Newcastle,3,1,0,1,4,1
07-05-2005,M Halsey,Man United,West Brom,1,0,0,0,1,0
07-05-2005,D Gallagher,Middlesbrough,Tottenham,1,3,0,0,4,0
07-05-2005,S Bennett,Norwich,Birmingham,1,5,0,1,6,1
07-05-2005,M Messias,Portsmouth,Bolton,0,2,0,0,2,0
08-05-2005,G Poll,Arsenal,Liverpool,0,2,0,0,2,0
10-05-2005,G Poll,Man United,Chelsea,2,3,0,0,5,0
11-05-2005,A Wiley,Arsenal,Everton,2,0,0,0,2,0
15-05-2005,D Gallagher,Birmingham,Arsenal,1,0,0,0,1,0
15-05-2005,N Barry,Bolton,Everton,2,1,1,0,3,1
15-05-2005,M Clattenburg,Charlton,Crystal Palace,2,2,0,0,4,0
15-05-2005,S Dunn,Fulham,Norwich,0,1,0,0,1,0
15-05-2005,B Knight,Liverpool,Aston Villa,0,0,0,0,0,0
15-05-2005,R Styles,Man City,Middlesbrough,2,4,0,0,6,0
15-05-2005,H Webb,Newcastle,Chelsea,4,4,0,0,8,0
15-05-2005,S Bennett,Southampton,Man United,1,2,0,0,3,0
15-05-2005,A Wiley,Tottenham,Blackburn,2,2,0,0,4,0
15-05-2005,M Riley,West Brom,Portsmouth,0,1,0,0,1,0
13-08-2005,M Riley,Aston Villa,Bolton,0,2,0,0,2,0
13-08-2005,G Poll,Everton,Man United,3,1,0,0,4,0
13-08-2005,R Styles,Fulham,Birmingham,1,2,0,0,3,0
13-08-2005,C Foy,Man City,West Brom,2,3,0,0,5,0
13-08-2005,M Halsey,Middlesbrough,Liverpool,2,3,1,0,5,1
13-08-2005,B Knight,Portsmouth,Tottenham,0,2,0,0,2,0
13-08-2005,H Webb,Sunderland,Charlton,2,0,0,1,2,1
13-08-2005,A Wiley,West Ham,Blackburn,0,1,0,1,1,1
14-08-2005,S Bennett,Arsenal,Newcastle,0,1,0,1,1,1
14-08-2005,M Clattenburg,Wigan,Chelsea,1,0,0,0,1,0
20-08-2005,M Clattenburg,Birmingham,Man City,3,1,0,0,4,0
20-08-2005,H Webb,Blackburn,Fulham,2,2,0,0,4,0
20-08-2005,R Styles,Charlton,Wigan,0,1,0,0,1,0
20-08-2005,B Knight,Liverpool,Sunderland,2,3,0,1,5,1
20-08-2005,P Dowd,Man United,Aston Villa,2,1,0,0,3,0
20-08-2005,D Gallagher,Newcastle,West Ham,1,1,0,1,2,1
20-08-2005,M Atkinson,Tottenham,Middlesbrough,3,1,0,0,4,0
20-08-2005,M Riley,West Brom,Portsmouth,4,3,0,0,7,0
21-08-2005,A Wiley,Bolton,Everton,0,1,0,0,1,0
21-08-2005,G Poll,Chelsea,Arsenal,2,3,0,0,5,0
23-08-2005,P Dowd,Birmingham,Middlesbrough,0,1,0,0,1,0
23-08-2005,G Poll,Portsmouth,Aston Villa,3,1,0,1,4,1
23-08-2005,P Walton,Sunderland,Man City,1,2,0,0,3,0
24-08-2005,M Clattenburg,Arsenal,Fulham,5,2,0,0,7,0
24-08-2005,D Gallagher,Blackburn,Tottenham,2,2,1,0,4,1
24-08-2005,R Styles,Bolton,Newcastle,0,1,0,0,1,0
24-08-2005,M Halsey,Chelsea,West Brom,0,1,0,0,1,0
27-08-2005,M Clattenburg,Aston Villa,Blackburn,2,2,0,0,4,0
27-08-2005,M Riley,Fulham,Everton,1,2,0,1,3,1
27-08-2005,A Wiley,Man City,Portsmouth,1,2,0,0,3,0
27-08-2005,R Styles,Tottenham,Chelsea,3,2,1,0,5,1
27-08-2005,G Poll,West Brom,Birmingham,1,3,0,0,4,0
27-08-2005,P Dowd,West Ham,Bolton,1,4,0,0,5,0
27-08-2005,S Bennett,Wigan,Sunderland,3,3,0,0,6,0
28-08-2005,M Dean,Middlesbrough,Charlton,2,1,0,0,3,0
28-08-2005,H Webb,Newcastle,Man United,1,2,0,0,3,0
10-09-2005,M Halsey,Birmingham,Charlton,0,2,0,0,2,0
10-09-2005,M Dean,Chelsea,Sunderland,1,0,0,0,1,0
10-09-2005,M Atkinson,Everton,Portsmouth,2,1,0,0,3,0
10-09-2005,S Bennett,Man United,Man City,1,4,0,0,5,0
10-09-2005,M Riley,Middlesbrough,Arsenal,3,4,0,0,7,0
10-09-2005,A Wiley,Newcastle,Fulham,4,1,1,0,5,1
10-09-2005,H Webb,Tottenham,Liverpool,1,1,0,0,2,0
10-09-2005,M Clattenburg,West Brom,Wigan,3,1,0,0,4,0
11-09-2005,G Poll,Bolton,Blackburn,1,2,0,0,3,0
12-09-2005,R Styles,West Ham,Aston Villa,0,1,0,0,1,0
17-09-2005,S Bennett,Aston Villa,Tottenham,1,2,0,0,3,0
17-09-2005,H Webb,Charlton,Chelsea,0,2,0,0,2,0
17-09-2005,G Poll,Fulham,West Ham,2,1,0,0,3,0
17-09-2005,D Gallagher,Portsmouth,Birmingham,2,0,0,1,2,1
17-09-2005,R Beeby,Sunderland,West Brom,0,3,0,0,3,0
18-09-2005,M Riley,Blackburn,Newcastle,1,5,0,1,6,1
18-09-2005,R Styles,Liverpool,Man United,2,2,0,0,4,0
18-09-2005,M Dean,Man City,Bolton,1,1,0,0,2,0
18-09-2005,U Rennie,Wigan,Middlesbrough,0,1,0,0,1,0
19-09-2005,A Wiley,Arsenal,Everton,2,3,0,0,5,0
24-09-2005,S Bennett,Birmingham,Liverpool,2,3,1,0,5,1
24-09-2005,M Clattenburg,Bolton,Portsmouth,2,2,0,0,4,0
24-09-2005,B Knight,Chelsea,Aston Villa,1,1,0,0,2,0
24-09-2005,R Styles,Everton,Wigan,2,1,0,0,3,0
24-09-2005,P Dowd,Man United,Blackburn,1,3,0,0,4,0
24-09-2005,G Poll,Newcastle,Man City,0,2,0,0,2,0
24-09-2005,C Foy,West Brom,Charlton,0,1,0,0,1,0
24-09-2005,M Dean,West Ham,Arsenal,2,0,0,0,2,0
25-09-2005,H Webb,Middlesbrough,Sunderland,3,2,0,0,5,0
26-09-2005,A Wiley,Tottenham,Fulham,0,3,0,0,3,0
01-10-2005,U Rennie,Blackburn,West Brom,2,0,0,0,2,0
01-10-2005,P Dowd,Charlton,Tottenham,3,2,0,0,5,0
01-10-2005,H Webb,Fulham,Man United,2,1,0,0,3,0
01-10-2005,S Bennett,Portsmouth,Newcastle,1,2,0,0,3,0
01-10-2005,M Atkinson,Sunderland,West Ham,1,5,0,0,6,0
02-10-2005,C Foy,Arsenal,Birmingham,0,1,0,1,1,1
02-10-2005,M Dean,Aston Villa,Middlesbrough,4,1,0,0,5,0
02-10-2005,G Poll,Liverpool,Chelsea,1,3,0,0,4,0
02-10-2005,M Halsey,Man City,Everton,1,0,0,0,1,0
02-10-2005,A Wiley,Wigan,Bolton,0,2,0,0,2,0
15-10-2005,R Styles,Chelsea,Bolton,2,2,0,1,4,1
15-10-2005,M Halsey,Liverpool,Blackburn,0,3,0,1,3,1
15-10-2005,C Foy,Middlesbrough,Portsmouth,2,3,0,0,5,0
15-10-2005,S Bennett,Sunderland,Man United,3,1,0,0,4,0
15-10-2005,D Gallagher,Tottenham,Everton,0,2,0,0,2,0
15-10-2005,B Knight,West Brom,Arsenal,1,2,0,0,3,0
15-10-2005,P Dowd,Wigan,Newcastle,2,3,1,0,5,1
16-10-2005,G Poll,Birmingham,Aston Villa,2,2,0,0,4,0
16-10-2005,M Clattenburg,Man City,West Ham,2,0,0,0,2,0
17-10-2005,M Riley,Charlton,Fulham,2,3,0,0,5,0
22-10-2005,M Riley,Arsenal,Man City,3,5,0,0,8,0
22-10-2005,R Beeby,Aston Villa,Wigan,0,0,0,0,0,0
22-10-2005,B Knight,Blackburn,Birmingham,0,3,0,0,3,0
22-10-2005,M Atkinson,Fulham,Liverpool,0,2,0,0,2,0
22-10-2005,U Rennie,Man United,Tottenham,2,3,0,0,5,0
22-10-2005,H Webb,Portsmouth,Charlton,2,3,0,0,5,0
23-10-2005,M Dean,Bolton,West Brom,2,2,0,0,4,0
23-10-2005,M Clattenburg,Everton,Chelsea,2,2,0,0,4,0
23-10-2005,R Styles,Newcastle,Sunderland,2,2,0,0,4,0
23-10-2005,S Bennett,West Ham,Middlesbrough,1,2,0,0,3,0
29-10-2005,R Styles,Birmingham,Everton,0,1,0,0,1,0
29-10-2005,M Clattenburg,Charlton,Bolton,1,0,0,0,1,0
29-10-2005,M Riley,Chelsea,Blackburn,1,5,0,0,6,0
29-10-2005,U Rennie,Liverpool,West Ham,2,0,0,0,2,0
29-10-2005,A Wiley,Middlesbrough,Man United,1,4,0,0,5,0
29-10-2005,M Halsey,Sunderland,Portsmouth,0,1,0,0,1,0
29-10-2005,S Bennett,Tottenham,Arsenal,4,2,0,0,6,0
29-10-2005,A Marriner,Wigan,Fulham,1,1,0,0,2,0
30-10-2005,H Webb,West Brom,Newcastle,0,1,0,0,1,0
31-10-2005,D Gallagher,Man City,Aston Villa,1,1,0,0,2,0
05-11-2005,A Wiley,Arsenal,Sunderland,0,1,0,0,1,0
05-11-2005,S Bennett,Aston Villa,Liverpool,2,2,0,0,4,0
05-11-2005,P Dowd,Blackburn,Charlton,0,2,0,0,2,0
05-11-2005,R Styles,Fulham,Man City,1,3,0,0,4,0
05-11-2005,M Dean,Newcastle,Birmingham,3,2,0,0,5,0
05-11-2005,M Clattenburg,Portsmouth,Wigan,1,2,0,0,3,0
05-11-2005,P Walton,West Ham,West Brom,2,0,0,0,2,0
06-11-2005,M Riley,Everton,Middlesbrough,2,1,0,0,3,0
06-11-2005,G Poll,Man United,Chelsea,3,4,0,0,7,0
07-11-2005,H Webb,Bolton,Tottenham,0,1,0,0,1,0
19-11-2005,M Riley,Charlton,Man United,0,2,0,0,2,0
19-11-2005,M Halsey,Chelsea,Newcastle,2,1,0,0,3,0
19-11-2005,P Walton,Liverpool,Portsmouth,1,1,0,0,2,0
19-11-2005,M Atkinson,Man City,Blackburn,2,4,0,0,6,0
19-11-2005,C Foy,Sunderland,Aston Villa,2,1,0,0,3,0
19-11-2005,D Gallagher,West Brom,Everton,0,0,0,0,0,0
19-11-2005,G Poll,Wigan,Arsenal,3,3,0,0,6,0
20-11-2005,U Rennie,Middlesbrough,Fulham,0,1,0,0,1,0
20-11-2005,A Wiley,Tottenham,West Ham,3,1,0,0,4,0
26-11-2005,C Foy,Arsenal,Blackburn,1,2,0,0,3,0
26-11-2005,M Clattenburg,Aston Villa,Charlton,2,2,0,0,4,0
26-11-2005,A Wiley,Man City,Liverpool,0,2,0,0,2,0
26-11-2005,P Dowd,Portsmouth,Chelsea,5,1,0,0,6,0
26-11-2005,U Rennie,Sunderland,Birmingham,0,0,0,0,0,0
26-11-2005,M Riley,Wigan,Tottenham,0,2,0,0,2,0
27-11-2005,H Webb,Everton,Newcastle,1,5,0,0,6,0
27-11-2005,G Poll,Fulham,Bolton,2,7,0,0,9,0
27-11-2005,P Walton,Middlesbrough,West Brom,1,1,0,0,2,0
27-11-2005,S Bennett,West Ham,Man United,2,3,0,0,5,0
30-11-2005,P Dowd,Sunderland,Liverpool,0,2,0,1,2,1
03-12-2005,M Halsey,Blackburn,Everton,1,1,1,0,2,1
03-12-2005,H Webb,Bolton,Arsenal,1,2,0,0,3,0
03-12-2005,M Riley,Chelsea,Middlesbrough,0,0,0,0,0,0
03-12-2005,U Rennie,Liverpool,Wigan,1,2,0,0,3,0
03-12-2005,C Foy,Man United,Portsmouth,0,1,0,0,1,0
03-12-2005,A Wiley,Newcastle,Aston Villa,1,2,0,0,3,0
03-12-2005,P Walton,Tottenham,Sunderland,0,2,0,0,2,0
03-12-2005,S Bennett,West Brom,Fulham,1,3,0,1,4,1
04-12-2005,P Dowd,Charlton,Man City,2,3,0,0,5,0
05-12-2005,M Atkinson,Birmingham,West Ham,1,1,0,0,2,0
10-12-2005,U Rennie,Birmingham,Fulham,0,0,0,0,0,0
10-12-2005,M Riley,Blackburn,West Ham,3,6,0,0,9,0
10-12-2005,P Dowd,Bolton,Aston Villa,2,4,0,0,6,0
10-12-2005,A Wiley,Charlton,Sunderland,0,2,0,0,2,0
10-12-2005,H Webb,Chelsea,Wigan,1,1,0,0,2,0
10-12-2005,S Bennett,Liverpool,Middlesbrough,1,2,0,1,3,1
10-12-2005,D Gallagher,Newcastle,Arsenal,2,1,0,1,3,1
10-12-2005,M Dean,West Brom,Man City,1,4,0,1,5,1
11-12-2005,R Styles,Man United,Everton,1,2,0,0,3,0
12-12-2005,U Rennie,Tottenham,Portsmouth,0,0,0,0,0,0
14-12-2005,P Walton,Everton,West Ham,2,1,0,0,3,0
14-12-2005,A Wiley,Man United,Wigan,1,1,0,0,2,0
17-12-2005,M Dean,Aston Villa,Man United,1,0,0,0,1,0
17-12-2005,A Wiley,Everton,Bolton,2,2,0,0,4,0
17-12-2005,M Clattenburg,Fulham,Blackburn,4,4,0,0,8,0
17-12-2005,S Bennett,Man City,Birmingham,2,2,0,1,4,1
17-12-2005,M Halsey,Portsmouth,West Brom,1,1,0,0,2,0
17-12-2005,P Dowd,West Ham,Newcastle,3,3,0,0,6,0
17-12-2005,M Atkinson,Wigan,Charlton,0,1,0,0,1,0
18-12-2005,R Styles,Arsenal,Chelsea,3,4,0,0,7,0
18-12-2005,H Webb,Middlesbrough,Tottenham,2,3,0,0,5,0
26-12-2005,M Riley,Aston Villa,Everton,0,0,0,0,0,0
26-12-2005,S Bennett,Charlton,Arsenal,3,2,1,0,5,1
26-12-2005,G Poll,Chelsea,Fulham,1,3,0,0,4,0
26-12-2005,M Halsey,Liverpool,Newcastle,1,0,0,1,1,1
26-12-2005,M Clattenburg,Man United,West Brom,1,0,0,0,1,0
26-12-2005,U Rennie,Middlesbrough,Blackburn,4,2,0,0,6,0
26-12-2005,A Wiley,Portsmouth,West Ham,3,1,1,0,4,1
26-12-2005,M Atkinson,Sunderland,Bolton,1,3,0,0,4,0
26-12-2005,P Dowd,Tottenham,Birmingham,4,1,0,1,5,1
26-12-2005,D Gallagher,Wigan,Man City,0,0,0,0,0,0
28-12-2005,M Clattenburg,Arsenal,Portsmouth,0,1,0,0,1,0
28-12-2005,H Webb,Birmingham,Man United,0,0,0,0,0,0
28-12-2005,G Poll,Everton,Liverpool,4,2,2,0,6,2
28-12-2005,A D'Urso,Fulham,Aston Villa,0,4,0,0,4,0
28-12-2005,U Rennie,Man City,Chelsea,1,1,0,0,2,0
28-12-2005,M Riley,West Brom,Tottenham,0,0,0,0,0,0
28-12-2005,S Bennett,West Ham,Wigan,1,1,0,0,2,0
31-12-2005,U Rennie,Aston Villa,Arsenal,1,1,0,0,2,0
